Executing fixed runner now.
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testIsNotCapableOfConstructingNonStaticInnerClasses
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testUnfortunatelyExecutesCodeInsideConstructor
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testIsNotCapableOfConstructingClassesWithoutDefaultConstructor
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testUsesPrivateConstructorIfNecessary
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testBypassesConstructorForSerializableObjectsWithNoDefaultConstructor
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testVisitsFieldsHiddenBySubclass
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testWritesHiddenFields
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testConstructsStaticInnerClass
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testVisitsEachFieldInHeirarchy
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testConstructsStandardClass
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProviderTest.testVisitsEachFieldInClass
Test being executed: com.thoughtworks.xstream.converters.reflection.Sun14ReflectionProviderTest.testCanWriteFinalFields
Test being executed: com.thoughtworks.xstream.converters.reflection.Sun14ReflectionProviderTest.testVisitsFieldsHiddenBySubclass
Test being executed: com.thoughtworks.xstream.converters.reflection.Sun14ReflectionProviderTest.testWritesHiddenFields
Test being executed: com.thoughtworks.xstream.converters.reflection.Sun14ReflectionProviderTest.testConstructsStaticInnerClass
Test being executed: com.thoughtworks.xstream.converters.reflection.Sun14ReflectionProviderTest.testVisitsEachFieldInHeirarchy
Test being executed: com.thoughtworks.xstream.converters.reflection.Sun14ReflectionProviderTest.testConstructsStandardClass
Test being executed: com.thoughtworks.xstream.converters.reflection.Sun14ReflectionProviderTest.testVisitsEachFieldInClass
Test being executed: com.thoughtworks.xstream.converters.reflection.ReflectionConverterTest.testSerializesAllPrimitiveFieldsInACustomObject
Test being executed: com.thoughtworks.xstream.converters.reflection.ReflectionConverterTest.testCustomConverterCanBeInstantiatedAndRegisteredWithDesiredPriority
Test being executed: com.thoughtworks.xstream.converters.reflection.ReflectionConverterTest.testDoesNotSerializeTransientOrStaticFields
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider15Test.testCanCreateWithFinalFIeld
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider15Test.testWriteToFinalField
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider15Test.testVisitsFieldsHiddenBySubclass
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider15Test.testWritesHiddenFields
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider15Test.testConstructsStaticInnerClass
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider15Test.testVisitsEachFieldInHeirarchy
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider15Test.testConstructsStandardClass
Test being executed: com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider15Test.testVisitsEachFieldInClass
Test being executed: com.thoughtworks.xstream.converters.reflection.FieldDictionaryTest.testListsFieldsInClassInDefinitionOrder
Test being executed: com.thoughtworks.xstream.converters.reflection.FieldDictionaryTest.testIncludesFieldsInSuperClasses
Test being executed: com.thoughtworks.xstream.converters.reflection.FieldDictionaryTest.testIncludesOuterClassReferenceForInnerClass
Test being executed: com.thoughtworks.xstream.converters.basic.URLConverterTest.testConvertsToSingleString
Test being executed: com.thoughtworks.xstream.converters.basic.CharConverterTest.testIndicatesNullChar
Test being executed: com.thoughtworks.xstream.converters.basic.DateConverterTest.testUnmarshallsOldXStreamDatesThatLackMillisecond
Test being executed: com.thoughtworks.xstream.converters.basic.DateConverterTest.testIsThreadSafe
Test being executed: com.thoughtworks.xstream.converters.basic.DateConverterTest.testRetainsDetailDownToMillisecondLevel
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601DateConverterTest.testUnmarshallsISOFormatInUTC
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601DateConverterTest.testUnmarshallsISOFormatInLocalTime
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601DateConverterTest.testUnmashallsInCorrectTimeZone
Test being executed: com.thoughtworks.xstream.converters.extended.JavaClassConverterTest.testHandlesArrays
Test being executed: com.thoughtworks.xstream.converters.extended.JavaClassConverterTest.testHandlesMultidimensioanlArrays
Test being executed: com.thoughtworks.xstream.converters.extended.JavaClassConverterTest.testResolvesUnloadedClassThatIsAnArray
Test being executed: com.thoughtworks.xstream.converters.extended.JavaClassConverterTest.testHandlesPrimitivesAndWrappers
Test being executed: com.thoughtworks.xstream.converters.extended.StackTraceElementConverterTest.testSerializesStackTraceElement
Test being executed: com.thoughtworks.xstream.converters.extended.StackTraceElementConverterTest.testIncludesDebugInformation
Test being executed: com.thoughtworks.xstream.converters.extended.StackTraceElementConverterTest.testIncludesPartialDebugInformation
Test being executed: com.thoughtworks.xstream.converters.extended.StackTraceElementConverterTest.testIncludesNativeMethods
Test being executed: com.thoughtworks.xstream.converters.extended.StackTraceElementConverterTest.testSupportsInnerClasses
Test being executed: com.thoughtworks.xstream.converters.extended.GregorianCalendarConverterTest.testCalendar
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testIncludesMessage
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testIncludesCause
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testIncludesCauseAndMessage
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testIncludesStackTrace
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testSerializesExtraFields
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testSerializesWithNoSelfReferenceForUninitializedCauseInJdk14
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testSerializesWithInitializedCauseInJdk14
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testDeserializesThrowable
Test being executed: com.thoughtworks.xstream.converters.extended.ThrowableConverterTest.testDeserializesException
Test being executed: com.thoughtworks.xstream.converters.extended.ToStringConverterTest.testClaimsCantConvertWrongType
Test being executed: com.thoughtworks.xstream.converters.extended.ToStringConverterTest.testClaimsCantConvertWrongType2
Test being executed: com.thoughtworks.xstream.converters.extended.ToStringConverterTest.testCanConvertRightType
Test being executed: com.thoughtworks.xstream.converters.extended.ToStringConverterTest.testCanInnocentlyConvertWrongTypeToString
Test being executed: com.thoughtworks.xstream.converters.extended.ToStringConverterTest.testCantConvertWrongType
Test being executed: com.thoughtworks.xstream.converters.extended.ToStringConverterTest.testClaimsCanConvertRightType
Test being executed: com.thoughtworks.xstream.converters.extended.FontConverterTest.testConvertsToFontThatEqualsOriginal
Test being executed: com.thoughtworks.xstream.converters.extended.FontConverterTest.testProducesFontThatHasTheSameAttributes
Test being executed: com.thoughtworks.xstream.converters.extended.FontConverterTest.testCorrectlyInitializesFontToPreventJvmCrash
Test being executed: com.thoughtworks.xstream.converters.extended.CharsetConverterTest.testHandlesSimpleCharset
Test being executed: com.thoughtworks.xstream.converters.extended.EncodedByteArrayConverterTest.testMarshallsCharArrayAsSingleString
Test being executed: com.thoughtworks.xstream.converters.extended.EncodedByteArrayConverterTest.testUnmarshallsOldByteArraysThatHaveNotBeenEncoding
Test being executed: com.thoughtworks.xstream.converters.extended.EncodedByteArrayConverterTest.testUnmarshallsEmptyByteArrayAsFieldOfAnotherObject
Test being executed: com.thoughtworks.xstream.converters.extended.EncodedByteArrayConverterTest.testUnmarshallsEmptyByteArrays
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601SqlTimestampConverterTest.testISO8601SqlTimestamp
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601SqlTimestampConverterTest.testISO8601SqlTimestampWith1Milli
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601SqlTimestampConverterTest.testISO8601SqlTimestampWithNanos
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601SqlTimestampConverterTest.testTimestampWithoutFraction
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverterTest.testIsThreadSafe
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverterTest.testRetainsDetailDownToMillisecondLevel
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverterTest.testCanLoadTimeInDifferentTimeZone
Test being executed: com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverterTest.testSavedTimeIsInUTC
Test being executed: com.thoughtworks.xstream.converters.extended.RegexPatternConverterTest.testHandlesSimplePattern
Test being executed: com.thoughtworks.xstream.converters.extended.JavaMethodConverterTest.testSupportsConstructor
Test being executed: com.thoughtworks.xstream.converters.extended.JavaMethodConverterTest.testSupportsPrivateMethods
Test being executed: com.thoughtworks.xstream.converters.extended.JavaMethodConverterTest.testMethod
Test being executed: com.thoughtworks.xstream.converters.enums.EnumMapConverterTest.testIncludesEnumTypeInSerializedForm
Test being executed: com.thoughtworks.xstream.converters.enums.EnumSetConverterTest.testPutsEnumsInCompactCommaSeparatedString
Test being executed: com.thoughtworks.xstream.converters.enums.EnumSetConverterTest.testSupportsJumboEnumSetsForMoreThan64Elements
Test being executed: com.thoughtworks.xstream.converters.enums.EnumSetConverterTest.testSupportsPolymorphicEnums
Test being executed: com.thoughtworks.xstream.converters.enums.EnumSetConverterTest.testEmptyEnumSet
Test being executed: com.thoughtworks.xstream.converters.enums.EnumConverterTest.testRepresentsEnumAsSingleStringValue
Test being executed: com.thoughtworks.xstream.converters.enums.EnumConverterTest.testRepresentsPolymorphicEnumAsSingleStringValue
Test being executed: com.thoughtworks.xstream.converters.enums.EnumConverterTest.testDeserializedEnumIsTheSameNotJustEqual
Test being executed: com.thoughtworks.xstream.converters.enums.EnumConverterTest.testResolvesSpecializedPolymorphicEnum
Test being executed: com.thoughtworks.xstream.mapper.FieldAliasingMapperTest.testAllowsIndividualFieldsToBeAliased
Test being executed: com.thoughtworks.xstream.mapper.XmlFriendlyMapperTest.testPrefixesIllegalXmlElementNamesWithValue
Test being executed: com.thoughtworks.xstream.mapper.DefaultClassMapperTest.testAppendsArraySuffixOnArrays
Test being executed: com.thoughtworks.xstream.mapper.DefaultClassMapperTest.testAppendsMultipleArraySuffixesOnMultidimensionalArrays
Test being executed: com.thoughtworks.xstream.mapper.DefaultClassMapperTest.testCreatesInstancesOfArrays
Test being executed: com.thoughtworks.xstream.mapper.DefaultClassMapperTest.testSupportsAllPrimitiveArrayTypes
Test being executed: com.thoughtworks.xstream.mapper.DefaultClassMapperTest.testCreatesInstancesOfMultidimensionalArrays
Test being executed: com.thoughtworks.xstream.mapper.ImplicitCollectionMapperTest.testAllowsFieldsToBeMarkedAsImplicitCollectionsToBeAdded
Test being executed: com.thoughtworks.xstream.mapper.ImplicitCollectionMapperTest.testDoesNotMarkFieldsAsImplicitCollectionByDefault
Test being executed: com.thoughtworks.xstream.mapper.ImplicitCollectionMapperTest.testAllowsFieldsToBeMarkedBasedOnItemType
Test being executed: com.thoughtworks.xstream.mapper.ImplicitCollectionMapperTest.testIncludesSubClassesWhenCheckingItemType
Test being executed: com.thoughtworks.xstream.mapper.ImplicitCollectionMapperTest.testAllowsFieldsToBeMarkedAsNamedImplicitCollectionsToBeAdded
Test being executed: com.thoughtworks.xstream.mapper.ImplicitCollectionMapperTest.testAllowsFieldsToBeMarkedBasedOnItemFieldName
Test being executed: com.thoughtworks.xstream.mapper.ImplicitCollectionMapperTest.testIncludesSubClassesWhenCheckingItemTypeForNamedImplicitCollections
Test being executed: com.thoughtworks.xstream.mapper.ImplicitCollectionMapperTest.testGetItemTypeForItemFieldName
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testHasOneItem
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testHasTwoItems
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testIsNotEmpty
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testDoesNotContainKey
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testContainsKey
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testGetsAnInvalidFile
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testRewritesASingleFile
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testIsEmpty
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testEntrySetContainsAllItems
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testIteratesOverEntryAndChecksItsKeyWithAnotherInstance
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testRemovesAnItemThroughIteration
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testRewritesAFile
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testPutReturnsTheOldValueWhenRewritingAFile
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testEscapesNonAcceptableCharacterWhileGettingAFilename
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testEscapesUTF8NonAcceptableCharacterWhileGettingAFilename
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testEscapesUnderlineWhileExtractingAKey
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testConcatenatesXmlExtensionWhileExtractingAKey
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testEscapesNonAcceptableCharacterWhileExtractingAKey
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testEscapesUTF8NonAcceptableCharacterWhileExtractingAKey
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testWritesTwoFiles
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testRemovesAWrittenFile
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testRemovesAnInvalidFile
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testHasZeroLength
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testGetsAFile
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testEscapesUnderlineWhileGettingAFilename
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testConcatenatesXmlExtensionWhileGettingAFilename
Test being executed: com.thoughtworks.xstream.persistence.FileStreamStrategyTest.testWritesASingleFile
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testHasOneItem
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testHasTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testIsNotEmpty
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testDoesNotContainKey
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testContainsKey
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testIsEmpty
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testEntrySetContainsAllItems
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testIteratesOverEntryAndChecksItsKeyWithAnotherInstance
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testRemovesAnItemThroughIteration
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testHasZeroLength
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testRewritesAObject
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testPutReturnsTheOldValueWhenRewritingAObject
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testRewritesASingleObject
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testClearsItsObjects
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testPutsAllAddsTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testContainsASpecificValue
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testRemovesAWrittenObject
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testRemovesAnInvalidObject
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testGetsAnObject
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testGetsAnInvalidObject
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testDoesNotContainASpecificValue
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testIteratesOverEntryAndChecksItsValueWithAnotherInstance
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testIteratesOverEntrySetContainingTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testWritesASingleObject
Test being executed: com.thoughtworks.xstream.persistence.XmlMapTest.testWritesTwoObjects
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testHasOneItem
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testHasTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testIsNotEmpty
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testDoesNotContainKey
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testContainsKey
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testIsEmpty
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testEntrySetContainsAllItems
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testRemovesAnItemThroughIteration
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testClearsItsObjects
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testPutsAllAddsTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testContainsASpecificValue
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testRemovesAWrittenObject
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testGetsAnObject
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testDoesNotContainASpecificValue
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testIteratesOverEntrySetContainingTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testWritesASingleObject
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testWritesTwoObjects
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testWritesASingleObjectInFirstPosition
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testWritesTwoObjectsGuaranteesItsEnumerationOrder
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testWritesASecondObjectInAPositionHigherThanTheListsSize
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testRemovesAWrittenObjectImplyingInAChangeInTheList
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testRemovesAnInvalidObjectWithoutAffectingTheList
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testHasZeroLengthWhenInstantiated
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testGetsTheFirstObject
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testGetsTheSecondObject
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testInsertsAnObjectInTheMiddleOfTheList
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testIteratingGuaranteesItsEnumeration
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testIteratesOverEntryAndChecksWithAnotherInstance
Test being executed: com.thoughtworks.xstream.persistence.XmlArrayListTest.testWritesASingleObjectInANegativePosition
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testHasOneItem
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testHasTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testIsNotEmpty
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testDoesNotContainKey
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testContainsKey
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testIsEmpty
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testEntrySetContainsAllItems
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testRemovesAnItemThroughIteration
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testHasZeroLength
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testClearsItsObjects
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testPutsAllAddsTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testContainsASpecificValue
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testRemovesAWrittenObject
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testRemovesAnInvalidObject
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testGetsAnObject
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testDoesNotContainASpecificValue
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testIteratesOverEntrySetContainingTwoItems
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testWritesASingleObject
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testWritesTwoObjects
Test being executed: com.thoughtworks.xstream.persistence.XmlSetTest.testIteratesOverEntryAndChecksWithAnotherInstance
Test being executed: com.thoughtworks.xstream.XStreamTest.testUnmarshalsObjectFromXmlWithUnderscores
Test being executed: com.thoughtworks.xstream.XStreamTest.testClassWithoutMappingUsesFullyQualifiedName
Test being executed: com.thoughtworks.xstream.XStreamTest.testCanBeBeUsedMultipleTimesWithSameInstance
Test being executed: com.thoughtworks.xstream.XStreamTest.testAccessToUnderlyingDom4JImplementation
Test being executed: com.thoughtworks.xstream.XStreamTest.testPopulationOfAnObjectGraphStartingWithALiveRootObject
Test being executed: com.thoughtworks.xstream.XStreamTest.testPopulationOfThisAsRootObject
Test being executed: com.thoughtworks.xstream.XStreamTest.testUnmarshalsWhenAllImplementationsAreSpecifiedUsingAClassIdentifier
Test being executed: com.thoughtworks.xstream.XStreamTest.testUnmarshalsObjectFromXmlWithCustomDefaultConverterXStream_1_1_1_Style
Test being executed: com.thoughtworks.xstream.XStreamTest.testObjectOutputStreamCloseTwice
Test being executed: com.thoughtworks.xstream.XStreamTest.testObjectOutputStreamCloseAndFlush
Test being executed: com.thoughtworks.xstream.XStreamTest.testObjectOutputStreamCloseAndWrite
Test being executed: com.thoughtworks.xstream.XStreamTest.testUnmarshalsObjectFromXmlWhichClassContainsUnderscores
Test being executed: com.thoughtworks.xstream.XStreamTest.testUnmarshalsObjectFromXmlWithUnderscoresWithoutAliasingFields
Test being executed: com.thoughtworks.xstream.XStreamTest.testUnmarshalsObjectFromXml
Test being executed: com.thoughtworks.xstream.XStreamTest.testMarshalsObjectToXml
Test being executed: com.thoughtworks.xstream.XStreamTest.testUnmarshalsClassWithoutDefaultConstructor
Test being executed: com.thoughtworks.xstream.XStreamTest.testHandlesLists
Test being executed: com.thoughtworks.xstream.XStreamTest.testCanHandleNonStaticPrivateInnerClass
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLReaderTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.xml.StaxDriverTest.testCanOverloadStaxReaderAndWriterInstantiation
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.xml.XppReaderTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testAllowsUserToOverrideTextAndAttributeEscapingRules
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testSupportsUserDefinedEOL
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testSupportsEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.PrettyPrintWriterTest.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testEncodesFunnyXmlChars
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testXmlIsIndented
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testWriteTextAsCDATA
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testAttributesCanBeWritten
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testSupportsEmptyTags
